LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	 LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2015-10-11 14:29:02	Mexico	MX	Quintana Roo	MX-ROO				56			Playa del Carmen, Mexico. 20.6275 X -87.0661	L3952120	P	20.62748	-87.06608	2015-10-08	09:15:00	obs113938	S25377898	Traveling	P22	EBIRD	10	0.161		2	1	G1432573	Submitted from  BirdLog CA for Android v1.9.6
2018-08-17 15:30:22	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 4	L7831879	P	20.5404167	-86.8888333	2016-01-31	08:49:00	obs672437	S27267234	Stationary	P21	EBIRD_MEX	10			6	1	G1583282	Ancho del camino en este punto 5.70 mt
2016-02-03 22:01:58	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2016-01-28	09:00:00	obs181665	S27289294	Traveling	P22	EBIRD_MEX	360	9.656		1	1		Mr Sanchos & Cruise Port shopping center
2016-01-18 19:02:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			City Area  cozumel	L4172467	P	20.5053049	-86.9424577	2016-01-14	08:30:00	obs284086	S26984052	Stationary	P21	EBIRD	60			2	1	G1558767	waiting for our rental car<br />Submitted from eBird Android 1.0.0
2015-11-21 08:21:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178				PN Arrecifes de Cozumel	L221525	H	20.36236	-87.03993	2015-11-19	10:30:00	obs456997	S25929107	Traveling	P22	EBIRD	30	2		2	1		Submitted from  BirdLog CA for Android v1.9.6
2016-02-01 11:19:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2016-01-26	10:30:00	obs19769	S27247996	Traveling	P22	EBIRD	45	0.805		2	1		
2016-06-08 11:10:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 4 Aguada punto	L4217207	P	20.2736984	-86.9893773	2016-02-01	08:33:00	obs672437	S27299449	Stationary	P21	EBIRD_MEX	10			5	1	G1587125	
2018-08-06 17:45:18	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Mexico -- Cozumel	L4183805	P	20.4308736	-86.9092369	2015-12-05	08:00:00	obs409828	S27068963	Traveling	P22	EBIRD	420	60		8	1		Wings Tour
2017-04-13 09:14:18	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Coast rd C-1 - 20.3129x-86.9343	L4218772	P	20.312926	-86.934331	2016-02-01	13:19:00	obs123382	S27418876	Stationary	P21	EBIRD	5			3	1	G1596308	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2017-09-27 20:15:50	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Mexico	L732765	P	20.4064205	-86.9128418	2016-02-02	08:00:00	obs963897	S39431010	Traveling	P22	EBIRD	360	43.452		18	1	G2656997	This was part of a Carefree Birding trip in conjunction with Celebrity Cruises.  We road a bus and walked trails and fields.
2015-09-08 13:00:23	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			PN Chankanaab	L1127535	H	20.4421721	-86.9942701	2015-09-01	09:30:00	obs122549	S24948500	Traveling	P22	EBIRD	240	4.828		3	1		
2016-01-13 09:30:06	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel Country Club - restricted access	L4155199	P	20.5463478	-86.9220752	2016-01-08	10:30:00	obs421019	S26872724	Stationary	P21	EBIRD	150			2	1		
2016-01-18 19:01:51	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			PN Chankanaab	L1127535	H	20.4421721	-86.9942701	2016-01-15	13:15:00	obs438099	S26986098	Stationary	P21	EBIRD	120			2	1	G1558766	<br />Submitted from eBird Android 1.0.0
2016-01-18 19:02:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			City Area  cozumel	L4172467	P	20.5053049	-86.9424577	2016-01-14	08:30:00	obs438099	S26986101	Stationary	P21	EBIRD	60			2	1	G1558767	waiting for our rental car<br />Submitted from eBird Android 1.0.0
2016-02-10 22:31:08	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2016-01-26	07:30:00	obs175811	S27419437	Traveling	P22	EBIRD	300	16.093		7	1	G1596389	
2017-02-06 00:46:50	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			El Cedral (pueblo)	L1973735	H	20.3690898	-86.9935226	2015-12-05	07:45:00	obs37316	S26153137	Traveling	P22	EBIRD	220	1.207		8	1	G2193888	<br />Submitted from eBird for iOS, version 1.1.3 Build 30
2015-11-17 19:18:03	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Isla Cozumel--Terminal de Cruceros	L2406448	H	20.4779389	-86.973331	2015-11-05	13:00:00	obs344908	S25739154	Traveling	P22	EBIRD	90	3.219		3	1	G1458245	
2018-08-06 17:45:19	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-01-10	07:00:00	obs412369	S26834602	Traveling	P22	EBIRD	80	0.6		1	1		
2015-09-22 06:22:26	Mexico	MX	Quintana Roo	MX-ROO				56			Xcaret	L3921735	P	20.5803228	-87.1199083	2015-08-25	10:00:00	obs516967	S25128737	Traveling	P22	EBIRD	600	10		1	1		Walking around Xcaret site and immediate environs (forest, coastal, wetland)
2015-11-25 20:23:28	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Paradise Beach	L3985419	P	20.3892778	-87.0209722	2015-10-30	11:30:00	obs178114	S25667673	Stationary	P21	EBIRD	300			1	1		
2016-03-17 14:43:56	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-03-08	06:30:00	obs439605	S28334326	Traveling	P22	EBIRD_MEX	120	1		5	1		
2019-01-15 17:48:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2015-10-24	07:00:00	obs428165	S51716967	Traveling	P22	EBIRD_MEX	230	2		6	1		
2015-12-16 20:57:54	Mexico	MX	Quintana Roo	MX-ROO				56			20.6194x-87.0740 - Dec 11, 2015, 3:14 PM	L4061776	P	20.61944	-87.073986	2015-12-11	15:14:00	obs146276	S26245826	Traveling	P22	EBIRD	33	12.874		2	1	G1500404	Cozumel Ferry <br />Submitted from eBird for iOS, version 1.1.3 Build 30
2019-01-16 16:19:15	Mexico	MX	Quintana Roo	MX-ROO				56			Xcaret, Playa del Carmen, Mexico	L8441157	P	20.5809254	-87.1197367	2015-11-24	09:00:00	obs1227060	S51742809	Historical	P62	EBIRD	300	8.047	8.0937	1	1		Aviary
2016-01-20 21:55:35	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel, Mexico	L1038054	P	20.3717505	-86.8619385	2016-01-11	09:00:00	obs118853	S27028374	Traveling	P22	EBIRD	240	32.187		2	1		
2015-11-11 15:01:32	Mexico	MX	Quintana Roo	MX-ROO			MX_178				PN Arrecifes de Cozumel	L221525	H	20.36236	-87.03993	2015-11-11	14:45:00	obs456997	S25792135	Stationary	P21	EBIRD	15			2	1		Submitted from  BirdLog CA for Android v1.9.6
2016-01-23 17:15:27	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel norte	L4178129	P	20.5459328	-86.922251	2016-01-20	14:30:00	obs622354	S27079795	Traveling	P22	EBIRD	45	1.609		2	1	G1566392	
2016-01-09 12:08:18	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel	L350597	T	20.51667	-86.94167	2016-01-09	07:12:00	obs672972	S26791532	Traveling	P22	EBIRD_MEX	180	1		2	1		En los últimos meses de Noviembre, Diciembre del año pasado y ahora en Enero del 2016 he notado la presencia de loros por ciertos puntos de la ciudad, en esta ocacion pude identificar a la especie Amazona albifrons y corrobore que en los acahuales presentes en la ciudad son de suma importancia para la avifauna que ocupa estos sitios para alimentación, reproducción y descanso,
2016-01-23 17:15:27	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel norte	L4178129	P	20.5459328	-86.922251	2016-01-20	14:30:00	obs130801	S27025480	Traveling	P22	EBIRD	45	1.609		2	1	G1566392	
2017-04-13 09:15:52	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Failed development - 20.4600x-86.9650	L4218763	P	20.460028	-86.965049	2016-02-01	16:29:00	obs131780	S27427807	Stationary	P21	EBIRD	10			3	1	G1596297	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2019-02-13 20:26:09	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel norte	L4178129	P	20.5459328	-86.922251	2016-01-21	07:00:00	obs622354	S27079815	Traveling	P22	EBIRD	240	6.437		2	1	G1566395	Biking the dirt road to the sewage plant and back
2016-01-18 19:01:40	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2016-01-14	08:48:00	obs438099	S26986093	Traveling	P22	EBIRD	120	2.414		2	1	G1558765	<br />Submitted from eBird Android 1.0.0
2016-02-06 18:09:22	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Lagunas del norte de la Isla Cozumel	L4224461	P	20.553161	-86.7977214	2016-01-31	07:53:00	obs412369	S27340873	Traveling	P22	EBIRD	195	6.88		3	1		
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-01-31	10:09:00	obs539688	S27274421	Stationary	P21	EBIRD_MEX	10			5	1	G1583347	Ancho del camino en este punto: 7.20mt--Miembros del Cozumel Birding Club en este día: Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2018-08-17 21:20:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 12	L7832243	P	20.5494444	-86.9120278	2016-01-31	11:07:00	obs539688	S27274428	Stationary	P21	EBIRD_MEX	10			5	1	G1583363	Ancho del camino en esta zona: 7.10 mt--Entrada de la Sascabera abandonada--Miembros del Cozumel Birding Club en este día:  Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2016-01-30 18:38:56	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo-San Miguel-Unnamed Rd - 20.546x-86.921	L4204508	P	20.5459645	-86.9211221	2016-01-30	18:31:00	obs682112	S27212757	Traveling	P22	EBIRD	40	16.093		2	1		<br />Submitted from eBird Android 1.0.2
2016-04-04 16:17:58	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados	L2439002	H	20.4573627	-86.9600916	2016-03-21	08:20:00	obs33159	S28734081	Traveling	P22	EBIRD	90	4.023		3	1	G1678511	Delia and I were guided by Arturo Cruz Anaya; we had high winds and that kept a lot of birds hidden.
2016-06-03 13:20:40	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 2 Cocotal punto	L4216842	P	20.276466	-86.9840343	2016-02-01	07:40:00	obs639109	S27315813	Stationary	P21	EBIRD_MEX	10			5	1	G1587123	Éste punto fue sobre una duna costera, se considero zona de humedal y zona de playa.
2016-06-07 13:07:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 5 12MPH punto	L4217223	P	20.2961549	-87.0010744	2016-02-01	09:25:00	obs639109	S27315824	Stationary	P21	EBIRD_MEX	10			5	1	G1587126	
2018-08-30 23:16:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 5	L7832046	P	20.5395278	-86.8912778	2016-01-31	09:10:00	obs539688	S27274413	Stationary	P21	EBIRD_MEX	10			6	1	G1583280	Ancho del camino en este punto: 6mt--Miembros del Cozumel Birding Club en este día: Cecilia Alcerreca, Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2016-02-04 17:17:35	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Off the main road	L4074932	P	20.4613541	-86.9720221	2016-02-04	14:00:00	obs350794	S27301916	Traveling	P22	EBIRD	100	3.219		1	1		Just walking, mostly close to people with very little actual birding opportunities.
2016-01-13 09:32:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel cruise ship terminal	L4155186	P	20.5111242	-86.9564033	2016-01-08	16:30:00	obs421019	S26872746	Stationary	P21	EBIRD	60			2	1		
2016-08-05 11:02:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel Condo	L4835787	P	20.539521	-86.935539	2016-08-05	08:30:00	obs497010	S30979847	Traveling	P22	EBIRD	91	3.219		3	1		<br />Submitted from eBird for iOS, version 1.2.4 Build 72
2016-01-15 00:12:01	Mexico	MX	Quintana Roo	MX-ROO				56			Viva Wyndham Maya Resort	L2517464	H	20.6059888	-87.0883763	2016-01-08	07:30:00	obs521279	S26897153	Stationary	P21	EBIRD	360			1	1		
2016-06-03 14:31:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 1 Torre punto	L4216806	P	20.2809922	-86.9790991	2016-02-01	07:25:00	obs639109	S27315803	Stationary	P21	EBIRD_MEX	10			5	1	G1587121	"Primer punto de conteo dentro del parque Punta Sur, fue a un costado de la Torre Cocodrilo, al borde de la laguna ""Ixtacun""."
2016-06-08 11:10:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 4 Aguada punto	L4217207	P	20.2736984	-86.9893773	2016-02-01	08:33:00	obs639109	S27315819	Stationary	P21	EBIRD_MEX	10			5	1	G1587125	
2016-06-07 15:20:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 6 Playa punto	L4217234	P	20.2993372	-87.0050843	2016-02-01	09:50:00	obs639109	S27315828	Stationary	P21	EBIRD_MEX	10			5	1	G1587127	
2017-02-05 10:10:09	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Cross-Island Highway-road to quarry-20.4422x-86.8622	L4218762	P	20.442238	-86.862182	2016-02-01	12:10:00	obs131780	S27427788	Stationary	P21	EBIRD	20			3	1	G1596301	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2016-04-04 16:17:58	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados	L2439002	H	20.4573627	-86.9600916	2016-03-21	08:20:00	obs326152	S28746357	Traveling	P22	EBIRD	90	4.023		3	1	G1678511	Delia and I were guided by Arturo Cruz Anaya; we had high winds and that kept a lot of birds hidden.
2017-04-13 09:06:46	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-North-side road - 20.5520x-86.9174	L4218523	P	20.551977	-86.917378	2016-02-01	08:31:00	obs131780	S27427773	Traveling	P22	EBIRD	62	0.483		3	1	G1596311	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2018-08-17 15:41:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2016-03-20	08:15:00	obs622980	S28639616	Stationary	P21	EBIRD_MEX	10			3	1	G1671223	Miembros del Cozumel Birding Club: Cecilia Alcerreca, Nancy Muñoz, Itzel Arista
2016-02-10 11:38:14	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-02-10	07:36:00	obs412369	S27410236	Traveling	P22	EBIRD	65	0.42		1	1		
2015-11-01 22:28:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel	L2417739	P	20.4935859	-86.8453284	2015-09-16	06:00:00	obs411187	S25667824	Traveling	P22	EBIRD_MEX	90	1		2	1		
2015-10-26 13:40:51	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Carretera Costera Sur - 20.3720x-87.0186	L3975187	P	20.372021	-87.018589	2015-10-26	12:23:00	obs31473	S25557371	Stationary	P21	EBIRD	15			2	1		<br />Submitted from eBird for iOS, version 1.1.3 Build 29
2018-08-17 15:41:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 7	L7832131	P	20.5387222	-86.8970278	2016-01-31	09:50:00	obs539688	S27274420	Stationary	P21	EBIRD_MEX	10			5	1	G1583284	Ancho del camino en este punto: 4.80 mt--Miembros del Cozumel Birding Club en este día:  Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2016-08-05 13:48:00	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			North Point	L4838577	P	20.543821	-86.879842	2016-08-05	11:51:00	obs497010	S30981477	Traveling	P22	EBIRD	35	1.609		4	1		<br />Submitted from eBird for iOS, version 1.2.4 Build 72
2017-04-13 09:09:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Failed development - 20.4603x-86.9695	L4218501	P	20.460267	-86.969498	2016-02-01	16:42:00	obs112900	S27306774	Stationary	P21	EBIRD	14			3	1	G1596306	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2018-08-17 15:22:01	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 3	L7831866	P	20.5421389	-86.88425	2016-01-31	08:28:00	obs539688	S27274415	Stationary	P21	EBIRD_MEX	10			6	1	G1583283	Ancho del camino en este punto 7.50--Miembros del Cozumel Birding Club en este día: Cecilia Alcerreca, Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2016-06-03 15:30:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 3 Muelle punto	L4217185	P	20.2740078	-86.9872262	2016-02-01	08:05:00	obs672437	S27299362	Stationary	P21	EBIRD_MEX	10			5	1	G1587124	Muellecito cerca del faro Celarain, dentro de la Laguna.
2018-08-17 15:42:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 8	L7832155	P	20.54125	-86.8998056	2016-03-20	07:57:00	obs622980	S28639653	Stationary	P21	EBIRD_MEX	10			3	1	G1671224	Miembros del Cozumel Birding Club: Cecilia Alcerreca, Nancy Muñoz, Itzel Arista
2016-04-24 12:20:54	Mexico	MX	Quintana Roo	MX-ROO				56			MX-QROO-Solidaridad-77717 - 20.6100x-87.1025	L4515378	P	20.609983	-87.102529	2016-04-24	09:09:00	obs31473	S29169333	Stationary	P21	EBIRD	20			1	1		<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2019-01-08 12:21:08	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-01-31	11:07:00	obs622980	S27267169	Stationary	P21	EBIRD_MEX	10			5	1	G1583363	Ancho del camino en esta zona: 7.10 mt--Entrada de la Sascabera abandonada--Miembros del Cozumel Birding Club en este día:  Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2019-01-08 12:18:47	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 10	L7832199	P	20.5446667	-86.9035	2016-01-31	10:48:00	obs622980	S27266944	Stationary	P21	EBIRD_MEX	10			5	1	G1583357	Ancho del camino en este punto: 5.30mt--Miembros del Cozumel Birding Club en este día: Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2017-04-13 09:09:27	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-North-along main rd - 20.5483x-86.9096	L4218512	P	20.548313	-86.909593	2016-02-01	09:39:00	obs112900	S27306946	Stationary	P21	EBIRD	11			3	1	G1596323	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2015-11-13 20:36:31	Mexico	MX	Quintana Roo	MX-ROO			MX_178				PN Arrecifes de Cozumel	L221525	H	20.36236	-87.03993	2015-11-13	14:30:00	obs456997	S25818964	Stationary	P21	EBIRD	15			1	1		Submitted from  BirdLog CA for Android v1.9.6
2016-03-31 14:29:45	Mexico	MX	Quintana Roo	MX-ROO			MX_178				PN Arrecifes de Cozumel	L221525	H	20.36236	-87.03993	2015-11-18	12:00:00	obs456997	S25898184	Traveling	P22	EBIRD	30	4		2	1		Submitted from  BirdLog CA for Android v1.9.6
2016-06-07 13:07:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 5 12MPH punto	L4217223	P	20.2961549	-87.0010744	2016-04-01	08:13:00	obs672972	S28877459	Stationary	P21	EBIRD_MEX	10			9	1	G1687612	Puntos de conteo con los jóvenes por la conservación.
2016-02-06 18:26:26	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Laguna Columbia	L1313315	H	20.2825994	-86.9833088	2016-02-04	07:00:00	obs412369	S27341262	Traveling	P22	EBIRD	195	5.2		3	1		
2016-04-03 20:26:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Playa Uvas - road  from Villa Torres to Chankanaab	L3231937	P	20.4459336	-86.9905508	2016-03-15	11:30:00	obs348453	S28731043	Traveling	P22	EBIRD	90	2		1	1		
2016-02-06 17:50:02	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Club Campestre Cozumel	L2351725	H	20.5459037	-86.9223261	2016-02-06	08:00:00	obs412369	S27340113	Traveling	P22	EBIRD	80	0.5		1	1		
2016-06-03 15:30:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 3 Muelle punto	L4217185	P	20.2740078	-86.9872262	2016-02-01	08:05:00	obs639109	S27315816	Stationary	P21	EBIRD_MEX	10			5	1	G1587124	Muellecito cerca del faro Celarain, dentro de la Laguna.
2018-08-17 21:37:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, Punto 11	L7833363	P	20.5461667	-86.9052222	2016-01-31	10:48:00	obs539688	S27274426	Stationary	P21	EBIRD_MEX	10			5	1	G1583357	Ancho del camino en este punto: 5.30mt--Miembros del Cozumel Birding Club en este día: Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2016-07-19 23:26:04	Mexico	MX	Quintana Roo	MX-ROO				56			Mexico	L4801640	P	20.5830282	-87.1125758	2016-05-31	08:00:00	obs267244	S30771810	Traveling	P22	EBIRD	180	6.437		2	1		
2018-08-17 15:20:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 2	L7831853	P	20.5430278	-86.8817778	2016-01-31	08:09:00	obs539688	S27265620	Stationary	P21	EBIRD_MEX	12			6	1	G1583213	Ancho del Camino en este punto 7.60 mt--Miembros del Cozumel Birding Club en este día: Cecilia Alcerreca, Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2018-08-17 15:20:53	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 2	L7831853	P	20.5430278	-86.8817778	2016-01-31	08:09:00	obs622928	S27265631	Stationary	P21	EBIRD_MEX	12			6	1	G1583213	Ancho del Camino en este punto 7.60 mt--Miembros del Cozumel Birding Club en este día: Cecilia Alcerreca, Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
2016-06-07 15:20:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 6 Playa punto	L4217234	P	20.2993372	-87.0050843	2016-04-01	08:29:00	obs672972	S28877450	Stationary	P21	EBIRD_MEX	10			9	1	G1687610	Puntos de conteo con los jóvenes por la conservación.
2017-04-13 09:08:00	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Failed development - 20.4570x-86.9585	L4218767	P	20.456962	-86.958493	2016-02-01	15:36:00	obs131780	S27427801	Stationary	P21	EBIRD	17			3	1	G1596294	Old housing development #2.   <br />Submitted from eBird for iOS, version 1.1.5 Build 44
2016-01-13 09:24:08	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel cruise ship terminal	L4155186	P	20.5111242	-86.9564033	2016-01-08	09:33:00	obs421019	S26872668	Traveling	P22	EBIRD	27	0.805		2	1		
2015-10-27 15:32:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2015-10-24	06:20:00	obs439605	S25568748	Traveling	P22	EBIRD_MEX	150	2		5	1		
2018-08-17 22:20:25	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino Laguna Ciega, punto 9	L7833465	P	20.5433889	-86.9021111	2016-01-31	10:28:00	obs539688	S27274424	Stationary	P21	EBIRD_MEX	10			5	1	G1583352	Ancho del camino en este punto: 6:70 mt--Miembros del Cozumel Birding Club en este día: Rosalinda Garcia, Raymundo Martínez e Itzel Arista. Acompañandonos chicas de servicio social de Miguel Martínez: Thalía González y Griselda Jorge.
